,id,smiles,%Vbur_C1_2.0Å_Boltz,%Vbur_C1_2.0Å_Vbur_min,%Vbur_C1_2.0Å_low_E,%Vbur_C1_2.0Å_max,%Vbur_C1_2.0Å_min,%Vbur_C1_2.5Å_Boltz,%Vbur_C1_2.5Å_Vbur_min,%Vbur_C1_2.5Å_low_E,%Vbur_C1_2.5Å_max,%Vbur_C1_2.5Å_min,%Vbur_C1_3.0Å_Boltz,%Vbur_C1_3.0Å_Vbur_min,%Vbur_C1_3.0Å_low_E,%Vbur_C1_3.0Å_max,%Vbur_C1_3.0Å_min,%Vbur_C1_3.5Å_Boltz,%Vbur_C1_3.5Å_Vbur_min,%Vbur_C1_3.5Å_low_E,%Vbur_C1_3.5Å_max,%Vbur_C1_3.5Å_min,%Vbur_C1_4.0Å_Boltz,%Vbur_C1_4.0Å_Vbur_min,%Vbur_C1_4.0Å_low_E,%Vbur_C1_4.0Å_max,%Vbur_C1_4.0Å_min,%Vbur_N1_2.0Å_Boltz,%Vbur_N1_2.0Å_Vbur_min,%Vbur_N1_2.0Å_low_E,%Vbur_N1_2.0Å_max,%Vbur_N1_2.0Å_min,%Vbur_N1_2.5Å_Boltz,%Vbur_N1_2.5Å_Vbur_min,%Vbur_N1_2.5Å_low_E,%Vbur_N1_2.5Å_max,%Vbur_N1_2.5Å_min,%Vbur_N1_3.0Å_Boltz,%Vbur_N1_3.0Å_Vbur_min,%Vbur_N1_3.0Å_low_E,%Vbur_N1_3.0Å_max,%Vbur_N1_3.0Å_min,%Vbur_N1_3.5Å_Boltz,%Vbur_N1_3.5Å_Vbur_min,%Vbur_N1_3.5Å_low_E,%Vbur_N1_3.5Å_max,%Vbur_N1_3.5Å_min,%Vbur_N1_4.0Å_Boltz,%Vbur_N1_4.0Å_Vbur_min,%Vbur_N1_4.0Å_low_E,%Vbur_N1_4.0Å_max,%Vbur_N1_4.0Å_min,HOMO_Boltz,HOMO_Vbur_min,HOMO_low_E,HOMO_max,HOMO_min,LUMO_Boltz,LUMO_Vbur_min,LUMO_low_E,LUMO_max,LUMO_min,NBO_LP_energy_N1_Boltz,NBO_LP_energy_N1_Vbur_min,NBO_LP_energy_N1_low_E,NBO_LP_energy_N1_max,NBO_LP_energy_N1_min,NBO_LP_occupancy_N1_Boltz,NBO_LP_occupancy_N1_Vbur_min,NBO_LP_occupancy_N1_low_E,NBO_LP_occupancy_N1_max,NBO_LP_occupancy_N1_min,NBO_charge_C1_Boltz,NBO_charge_C1_Vbur_min,NBO_charge_C1_low_E,NBO_charge_C1_max,NBO_charge_C1_min,NBO_charge_N1_Boltz,NBO_charge_N1_Vbur_min,NBO_charge_N1_low_E,NBO_charge_N1_max,NBO_charge_N1_min,NMR_shift_C1_Boltz,NMR_shift_C1_Vbur_min,NMR_shift_C1_low_E,NMR_shift_C1_max,NMR_shift_C1_min,NMR_shift_N1_Boltz,NMR_shift_N1_Vbur_min,NMR_shift_N1_low_E,NMR_shift_N1_max,NMR_shift_N1_min,SASA_sphericity_Boltz,SASA_sphericity_Vbur_min,SASA_sphericity_low_E,SASA_sphericity_max,SASA_sphericity_min,SASA_surface_area(Å²)_Boltz,SASA_surface_area(Å²)_Vbur_min,SASA_surface_area(Å²)_low_E,SASA_surface_area(Å²)_max,SASA_surface_area(Å²)_min,SASA_volume(Å³)_Boltz,SASA_volume(Å³)_Vbur_min,SASA_volume(Å³)_low_E,SASA_volume(Å³)_max,SASA_volume(Å³)_min,dipole(Debye)_Boltz,dipole(Debye)_Vbur_min,dipole(Debye)_low_E,dipole(Debye)_max,dipole(Debye)_min,polar_aniso(Debye)_Boltz,polar_aniso(Debye)_Vbur_min,polar_aniso(Debye)_low_E,polar_aniso(Debye)_max,polar_aniso(Debye)_min,polar_iso(Debye)_Boltz,polar_iso(Debye)_Vbur_min,polar_iso(Debye)_low_E,polar_iso(Debye)_max,polar_iso(Debye)_min,pyramidalization_Agranat-Radhakrishnan_C1_Boltz,pyramidalization_Agranat-Radhakrishnan_C1_Vbur_min,pyramidalization_Agranat-Radhakrishnan_C1_low_E,pyramidalization_Agranat-Radhakrishnan_C1_max,pyramidalization_Agranat-Radhakrishnan_C1_min,pyramidalization_Agranat-Radhakrishnan_N1_Boltz,pyramidalization_Agranat-Radhakrishnan_N1_Vbur_min,pyramidalization_Agranat-Radhakrishnan_N1_low_E,pyramidalization_Agranat-Radhakrishnan_N1_max,pyramidalization_Agranat-Radhakrishnan_N1_min,pyramidalization_Gavrish_N1(°)_Boltz,pyramidalization_Gavrish_N1(°)_Vbur_min,pyramidalization_Gavrish_N1(°)_low_E,pyramidalization_Gavrish_N1(°)_max,pyramidalization_Gavrish_N1(°)_min,volume(Bohr_radius³/mol)_Boltz,volume(Bohr_radius³/mol)_Vbur_min,volume(Bohr_radius³/mol)_low_E,volume(Bohr_radius³/mol)_max,volume(Bohr_radius³/mol)_min,η_Boltz,η_Vbur_min,η_low_E,η_max,η_min,μ_Boltz,μ_Vbur_min,μ_low_E,μ_max,μ_min,ω_Boltz,ω_Vbur_min,ω_low_E,ω_max,ω_min,PC1,PC2,PC3,PC4,closest_to_center,cluster,distance_to_center
0,pyrdz1,CC(C)C1=NN=C(C2=CC=C(I)C=C2F)C=C1,95.75299820692652,95.74832128099172,95.75154958677686,95.99367252066116,95.74832128099172,86.73190826726179,86.69423101966402,86.73492642271128,87.96229977861701,86.69423101966402,76.0459442006292,76.02335369487486,76.03266537544697,77.5132225864124,76.02335369487486,64.50985904298363,64.48646571002608,64.50626630637346,65.53240309355199,64.48646571002608,53.52055961336347,53.41342871330147,53.58761094904103,54.32429706411769,53.41342871330147,79.76377971873698,78.31547004132231,80.87874483471074,80.99496384297521,78.31547004132231,69.87470360305103,67.0269566349785,72.06830316447454,72.18713374137258,67.0269566349785,61.39077700719148,58.03132449344458,63.97497020262217,64.28877383790227,58.03132449344458,54.88414109550999,51.66790905702572,57.35708628401044,57.71407938874395,51.66790905702572,48.77466705858223,46.06480044689963,50.85384209546273,51.36746632735398,46.06480044689963,-0.2879924400486366,-0.28805,-0.28789,-0.28789,-0.29077,-0.0382419886053113,-0.03885,-0.03793,-0.0304,-0.03885,-0.4146110880109393,-0.41385,-0.41525,-0.41137,-0.41525,1.933048572207872,1.93246,1.93343,1.93689,1.93246,0.1348833600527506,0.13716,0.13315,0.13716,0.13218,-0.2163766726431647,-0.21232,-0.2195,-0.21232,-0.21985,5.135362115127547,4.7069,5.5557,5.5557,0.3576,-279.2362088588351,-273.7653,-283.3194,-273.7653,-289.9734,0.8327947670174461,0.8337869665741744,0.8320987908835645,0.8337869665741744,0.828845653746534,467.2829437512722,466.3133599284477,467.9435461884565,472.0133042910861,466.3133599284477,721.8540776835063,720.8970590326221,722.480853908772,727.6385000162412,720.8970590326221,2.865261313930985,2.9527,2.7605,4.7294,2.7605,207.8454659898833,210.665,205.946,210.665,193.223,201.0268561431701,201.175,200.979,201.175,197.83,0.018111482452728,0.0184512892439166,0.0179260716521461,0.0184512892439166,0.0144353711172942,1.998086884162848,1.99821563749219,1.998023787628664,1.99821563749219,1.996321962271554,10.90784077527042,10.91682205136987,10.90154259194944,10.91682205136987,10.87136129219701,2321.592532216,2016.375,2558.739,2558.739,2014.878,0.2497504514433252,0.2492,0.24996,0.2603,0.2492,-0.163117214326974,-0.16345,-0.16291,-0.16055,-0.16345,0.0532697824596501,0.0536,0.05309,0.0536,0.04951,2.5085458746974956,3.037620234366443,2.6591247436158953,2.6213286990713667,0,2,3.889251690457824
1,pyrd1,BrC1=C2C(OCCC2)=CN=C1,90.70570764462808,90.70570764462808,90.70570764462808,90.70570764462808,90.70570764462808,74.77861700742284,74.77861700742284,74.77861700742284,74.77861700742284,74.77861700742284,59.65155691299165,59.65155691299165,59.65155691299165,59.65155691299165,59.65155691299165,48.29365449124115,48.29365449124115,48.29365449124115,48.29365449124115,48.29365449124115,39.86833529886413,39.86833529886413,39.86833529886413,39.86833529886413,39.86833529886413,80.41064049586777,80.41064049586777,80.41064049586777,80.41064049586777,80.41064049586777,67.05137387680688,67.05137387680688,67.05137387680688,67.05137387680688,67.05137387680688,55.05065554231228,55.05065554231228,55.05065554231228,55.05065554231228,55.05065554231228,44.09709280655982,44.09709280655982,44.09709280655982,44.09709280655982,44.09709280655982,35.51843460989386,35.51843460989386,35.51843460989386,35.51843460989386,35.51843460989386,-0.29088,-0.29088,-0.29088,-0.29088,-0.29088,-0.00553,-0.00553,-0.00553,-0.00553,-0.00553,-0.38489,-0.38489,-0.38489,-0.38489,-0.38489,1.90959,1.90959,1.90959,1.90959,1.90959,-0.00773,-0.00773,-0.00773,-0.00773,-0.00773,-0.3854,-0.3854,-0.3854,-0.3854,-0.3854,24.3521,24.3521,24.3521,24.3521,24.3521,-152.6619,-152.6619,-152.6619,-152.6619,-152.6619,0.9087150198158868,0.9087150198158868,0.9087150198158868,0.9087150198158868,0.9087150198158868,326.8314392039673,326.8314392039673,326.8314392039673,326.8314392039673,326.8314392039673,481.2836546552945,481.2836546552945,481.2836546552945,481.2836546552945,481.2836546552945,3.8433,3.8433,3.8433,3.8433,3.8433,67.302,67.302,67.302,67.302,67.302,117.962,117.962,117.962,117.962,117.962,0.0007511499627169,0.0007511499627169,0.0007511499627169,0.0007511499627169,0.0007511499627169,1.997292277946251,1.997292277946251,1.997292277946251,1.997292277946251,1.997292277946251,8.277184874773305,8.277184874773305,8.277184874773305,8.277184874773305,8.277184874773305,1346.178,1346.178,1346.178,1346.178,1346.178,0.28535,0.28535,0.28535,0.28535,0.28535,-0.148205,-0.148205,-0.148205,-0.148205,-0.148205,0.03849,0.03849,0.03849,0.03849,0.03849,-3.789386344920314,1.5116400445074816,0.5044933520047037,2.0975256794757455,1,0,0.3612665592253387
2,pyrd2,ClC1=NC=CC=C1C,95.18013946280992,95.18013946280992,95.18013946280992,95.18013946280992,95.18013946280992,85.67196249511655,85.67196249511655,85.67196249511655,85.67196249511655,85.67196249511655,73.91518921334924,73.91518921334924,73.91518921334924,73.91518921334924,73.91518921334924,61.41096720089452,61.41096720089452,61.41096720089452,61.41096720089452,61.41096720089452,49.04219167028738,49.04219167028738,49.04219167028738,49.04219167028738,49.04219167028738,81.21126033057851,81.21126033057851,81.21126033057851,81.21126033057851,81.21126033057851,69.42472978252377,69.42472978252377,69.42472978252377,69.42472978252377,69.42472978252377,58.97273539928486,58.97273539928486,58.97273539928486,58.97273539928486,58.97273539928486,49.29358460678345,49.29358460678345,49.29358460678345,49.29358460678345,49.29358460678345,40.80946247905158,40.80946247905158,40.80946247905158,40.80946247905158,40.80946247905158,-0.31,-0.31,-0.31,-0.31,-0.31,-0.00748,-0.00748,-0.00748,-0.00748,-0.00748,-0.38716,-0.38716,-0.38716,-0.38716,-0.38716,1.89792,1.89792,1.89792,1.89792,1.89792,0.20474,0.20474,0.20474,0.20474,0.20474,-0.41958,-0.41958,-0.41958,-0.41958,-0.41958,3.0323,3.0323,3.0323,3.0323,3.0323,-136.0998,-136.0998,-136.0998,-136.0998,-136.0998,0.9245891745300988,0.9245891745300988,0.9245891745300988,0.9245891745300988,0.9245891745300988,278.9812574058412,278.9812574058412,278.9812574058412,278.9812574058412,278.9812574058412,389.5467278431886,389.5467278431886,389.5467278431886,389.5467278431886,389.5467278431886,3.4509,3.4509,3.4509,3.4509,3.4509,54.8962,54.8962,54.8962,54.8962,54.8962,85.9969,85.9969,85.9969,85.9969,85.9969,1.093260124638659e-11,1.093260124638659e-11,1.093260124638659e-11,1.093260124638659e-11,1.093260124638659e-11,1.999999999985686,1.999999999985686,1.999999999985686,1.999999999985686,1.999999999985686,8.263644826925711,8.263644826925711,8.263644826925711,8.263644826925711,8.263644826925711,1023.632,1023.632,1023.632,1023.632,1023.632,0.30252,0.30252,0.30252,0.30252,0.30252,-0.15874,-0.15874,-0.15874,-0.15874,-0.15874,0.04165,0.04165,0.04165,0.04165,0.04165,-2.0965116356250033,-0.14836322479877423,0.02851734386446924,-1.0796654353209842,0,4,0.7071509768408337
3,pyrd3,BrC1=CC(C)=NC=C1,95.7160382231405,95.7160382231405,95.7160382231405,95.7160382231405,95.7160382231405,85.74846985284542,85.74846985284542,85.74846985284542,85.74846985284542,85.74846985284542,72.52029946364719,72.52029946364719,72.52029946364719,72.52029946364719,72.52029946364719,57.87073704808051,57.87073704808051,57.87073704808051,57.87073704808051,57.87073704808051,44.20077897088945,44.20077897088945,44.20077897088945,44.20077897088945,44.20077897088945,81.0207902892562,81.0207902892562,81.0207902892562,81.0207902892562,81.0207902892562,69.52239874983722,69.52239874983722,69.52239874983722,69.52239874983722,69.52239874983722,59.47742848629321,59.47742848629321,59.47742848629321,59.47742848629321,59.47742848629321,49.96796962355572,49.96796962355572,49.96796962355572,49.96796962355572,49.96796962355572,40.82187635776798,40.82187635776798,40.82187635776798,40.82187635776798,40.82187635776798,-0.32162,-0.32162,-0.32162,-0.32162,-0.32162,-0.01138,-0.01138,-0.01138,-0.01138,-0.01138,-0.38423,-0.38423,-0.38423,-0.38423,-0.38423,1.91612,1.91612,1.91612,1.91612,1.91612,0.22601,0.22601,0.22601,0.22601,0.22601,-0.42868,-0.42868,-0.42868,-0.42868,-0.42868,-2.658,-2.658,-2.658,-2.658,-2.658,-142.7935,-142.7935,-142.7935,-142.7935,-142.7935,0.9115149620242636,0.9115149620242636,0.9115149620242636,0.9115149620242636,0.9115149620242636,291.3126563185526,291.3126563185526,291.3126563185526,291.3126563185526,291.3126563185526,406.8726952953482,406.8726952953482,406.8726952953482,406.8726952953482,406.8726952953482,0.418,0.418,0.418,0.418,0.418,61.9619,61.9619,61.9619,61.9619,61.9619,94.6394,94.6394,94.6394,94.6394,94.6394,6.383077438046314e-06,6.383077438046314e-06,6.383077438046314e-06,6.383077438046314e-06,6.383077438046314e-06,1.999999850330662,1.999999850330662,1.999999850330662,1.999999850330662,1.999999850330662,8.220393966925858,8.220393966925858,8.220393966925858,8.220393966925858,8.220393966925858,925.255,925.255,925.255,925.255,925.255,0.31024,0.31024,0.31024,0.31024,0.31024,-0.1665,-0.1665,-0.1665,-0.1665,-0.1665,0.04468,0.04468,0.04468,0.04468,0.04468,-1.1977663370799447,0.9661662161016394,1.771232615164083,-1.934911425989729,0,4,1.7002519855719822
4,pyrd4,O=C(NC1=NC=CC(C2CC2)=C1)C3=CC=C(B4OC(C)(C)C(C)(C)O4)C=C3,94.74104345703812,94.73140495867769,94.73140495867769,94.97675619834712,94.73140495867769,84.65144203333902,84.70341190259148,84.70341190259148,85.38221122541998,84.61225419976559,72.52647496620305,72.54637216924911,72.54637216924911,73.62187127532776,72.50074493444578,61.02839521137028,61.3055581438688,61.3055581438688,62.14591874767051,60.59739563920984,51.65433416990619,52.27523120849109,52.27523120849109,52.79428651232077,50.69944447892743,81.3858942556091,81.35976239669421,81.35976239669421,83.203125,81.35976239669421,69.78645091486614,69.77308243260842,69.77308243260842,72.9668576637583,69.77308243260842,59.09425281995954,59.09006257449344,59.09006257449344,63.29707985697258,59.09006257449344,49.15782622780333,49.14857435706299,49.14857435706299,53.84597465523667,49.14857435706299,41.03298193899295,41.01972254981069,41.01972254981069,45.15548383092297,41.01972254981069,-0.2836795436479444,-0.28364,-0.28364,-0.28364,-0.28569,-0.0326064796074338,-0.03263,-0.03263,-0.02888,-0.03263,-0.3838515452221074,-0.38391,-0.38391,-0.36897,-0.38392,1.912718819669138,1.91279,1.91279,1.91279,1.90871,0.3648752777230609,0.36405,0.36405,0.37056,0.36405,-0.4695304319594563,-0.46925,-0.46925,-0.42189,-0.46996,10.47390691117221,10.24,10.24,10.8528,9.6989,-86.51039124391805,-87.0908,-87.0908,-85.5985,-110.8838,0.7722493892644268,0.7730539872740929,0.7730539872740929,0.7730539872740929,0.7676029964757396,647.1347894345519,646.382422790416,646.382422790416,654.1221842190431,646.382422790416,1050.512597874372,1050.322954953765,1050.322954953765,1057.954823022715,1050.254140399703,2.578641600012759,2.6225,2.6225,5.952,2.5126,205.8834197300483,196.651,196.651,219.328,171.67,290.9778304500717,290.038,290.038,292.458,288.243,0.0039648265770279,0.0037228722117434,0.0037228722117434,0.0300602903649165,0.0037228722117434,1.999682619521506,1.999720219996536,1.999720219996536,1.999720219996536,1.995425078762135,8.331388695793693,8.334397361474831,8.334397361474831,8.355194594083695,8.326669883607066,2996.308758202675,3039.519,3039.519,3680.16,2711.159,0.2510730640405105,0.25101,0.25101,0.25681,0.25101,-0.1581430116276891,-0.158135,-0.158135,-0.15712,-0.158165,0.0498031915994097,0.04981,0.04981,0.04981,0.04817,1.6234374302670471,1.5341044300198656,-1.663352836403638,3.1548199889803437,1,2,0.9033378547308074
5,pyrd5,ClC1=NC(C(F)(F)F)=CC(C)=C1,95.27698863636364,95.27698863636364,95.27698863636364,95.27698863636364,95.27698863636364,85.03223075921343,85.03223075921343,85.03223075921343,85.03223075921343,85.03223075921343,71.24273688915376,71.24273688915376,71.24273688915376,71.24273688915376,71.24273688915376,57.82705926202013,57.82705926202013,57.82705926202013,57.82705926202013,57.82705926202013,46.27118118055986,46.27118118055986,46.27118118055986,46.27118118055986,46.27118118055986,82.46384297520662,82.46384297520662,82.46384297520662,82.46384297520662,82.46384297520662,73.77588227633807,73.77588227633807,73.77588227633807,73.77588227633807,73.77588227633807,65.96953218116806,65.96953218116806,65.96953218116806,65.96953218116806,65.96953218116806,58.55327525158405,58.55327525158405,58.55327525158405,58.55327525158405,58.55327525158405,50.60246105145553,50.60246105145553,50.60246105145553,50.60246105145553,50.60246105145553,-0.33403,-0.33403,-0.33403,-0.33403,-0.33403,-0.03023,-0.03023,-0.03023,-0.03023,-0.03023,-0.40792,-0.40792,-0.40792,-0.40792,-0.40792,1.8943,1.8943,1.8943,1.8943,1.8943,0.20832,0.20832,0.20832,0.20832,0.20832,-0.40588,-0.40588,-0.40588,-0.40588,-0.40588,2.3581,2.3581,2.3581,2.3581,2.3581,-119.6215,-119.6215,-119.6215,-119.6215,-119.6215,0.883436746219546,0.883436746219546,0.883436746219546,0.883436746219546,0.883436746219546,341.9685966525224,341.9685966525224,341.9685966525224,341.9685966525224,341.9685966525224,493.7604974470327,493.7604974470327,493.7604974470327,493.7604974470327,493.7604974470327,5.188,5.188,5.188,5.188,5.188,57.528,57.528,57.528,57.528,57.528,100.126,100.126,100.126,100.126,100.126,1.994214092893828e-05,1.994214092893828e-05,1.994214092893828e-05,1.994214092893828e-05,1.994214092893828e-05,0.0001867831927508,0.0001867831927508,0.0001867831927508,0.0001867831927508,0.0001867831927508,7.547654799420622,7.547654799420622,7.547654799420622,7.547654799420622,7.547654799420622,1134.727,1134.727,1134.727,1134.727,1134.727,0.3038,0.3038,0.3038,0.3038,0.3038,-0.18213,-0.18213,-0.18213,-0.18213,-0.18213,0.05459,0.05459,0.05459,0.05459,0.05459,-1.191050111706023,-3.3174983817079178,-1.2569974649408504,-1.4649046536588108,0,3,1.664177016771379
6,pyrd6,BrC1=CC(C)=CC(NC(OC(C)(C)C)=O)=N1,95.14778365818262,94.95738636363636,95.15431301652892,95.15431301652892,94.72494834710744,85.52503507587296,85.61498893085037,85.54010938924338,85.61498893085037,84.54876937101186,72.26395958809593,74.58283671036948,72.26143474374254,74.58283671036948,72.26143474374254,58.97697147856273,63.9582556839359,58.95394614237793,63.9582556839359,58.95394614237793,47.24169237209388,55.09900068276333,47.17855812798709,55.09900068276333,47.17855812798709,82.29106053550397,88.86880165289256,82.28628615702479,88.86880165289256,82.28628615702479,72.4398739424818,83.32953509571558,72.43618960802188,83.32953509571558,72.43618960802188,63.33587461732031,77.00666716328963,63.3324642431466,77.00666716328963,63.3324642431466,54.95191638870858,70.3125,54.94956671636228,70.3125,54.94956671636228,46.99106830096294,62.57681087455775,46.9896344112718,62.57681087455775,46.9896344112718,-0.2887162830738325,-0.29521,-0.2887,-0.2887,-0.29521,-0.0047253284375497,-0.01204,-0.00468,-0.00468,-0.01204,-0.3924677863468281,-0.38993,-0.39245,-0.38993,-0.39362,1.893831929971252,1.88823,1.89384,1.89384,1.88823,0.1847207029863653,0.39126,0.1816,0.39126,0.1816,-0.4841005485517841,-0.4718,-0.48411,-0.4718,-0.48411,4.84436246137893,10.8116,4.7311,12.1788,4.7311,-83.59660609801762,-97.5078,-83.5707,-83.5707,-97.5078,0.8272507772861732,0.86317924429158,0.8270150061324961,0.86317924429158,0.8270150061324961,466.3052087322322,438.5015145947254,466.4722303869672,466.4722303869672,438.5015145947254,712.4112167840101,692.4396740678932,712.4962621118531,712.4962621118531,692.4396740678932,2.684179888159378,3.9067,2.6449,5.2279,2.6449,106.1693522808578,87.2335,106.154,107.166,87.2335,177.3266412008255,173.275,177.34,177.34,173.275,0.0021675527255232,0.0214135208135414,0.0021667711095413,0.0214135208135414,0.0021667711095413,0.0012688249999715,0.0093780994368973,0.001269148111558,0.0093780994368973,0.0012468752684338,7.554455576798739,7.802010674371057,7.556085793324024,7.802010674371057,7.448846968997874,2032.625256160213,1911.366,2041.797,2041.797,1438.653,0.2839909546362827,0.28317,0.28402,0.28402,0.28211,-0.1467208057556911,-0.153625,-0.14669,-0.14669,-0.153625,0.0379000793858648,0.04167,0.03788,0.04167,0.03788,2.1022572705792304,-1.3012509861564003,-4.6565525234951375,0.618395475844242,0,3,3.6123689710320583
7,pyrd7,FC(F)(C1=CC(C(F)(F)F)=CC(C2=CN=CC(C)=C2)=C1)F,90.97781492257326,91.0027117768595,91.0027117768595,91.0027117768595,90.95105888429752,75.69493737583576,75.7129834613882,75.7129834613882,75.7129834613882,75.67554369058472,61.29188012219959,61.30624255065554,61.30624255065554,61.30624255065554,61.27644517282479,50.18684067359699,50.19975307491615,50.19975307491615,50.19975307491615,50.17296403279911,41.1157516242903,41.12136118180126,41.12136118180126,41.12136118180126,41.10972317050462,80.28053320606662,80.29764979338843,80.29764979338843,80.29764979338843,80.26213842975206,66.96053205606637,66.94719364500587,66.94719364500587,66.974866519078,66.94719364500587,55.05928378304414,55.05344904648391,55.05344904648391,55.06555423122765,55.05344904648391,44.66263742860494,44.66432165486396,44.66432165486396,44.66432165486396,44.66082743197913,36.89653966977818,36.8905561417665,36.8905561417665,36.9029700204829,36.8905561417665,-0.3108056807437556,-0.31069,-0.31069,-0.31069,-0.31093,-0.0434078403718777,-0.04335,-0.04335,-0.04335,-0.04347,-0.3903185602479185,-0.39028,-0.39028,-0.39028,-0.39036,1.91467517996901,1.91468,1.91468,1.91468,1.91467,0.0360097808987046,0.03587,0.03587,0.03616,0.03587,-0.3992382003098981,-0.39919,-0.39919,-0.39919,-0.39929,9.70450328553189,9.6912,9.6912,9.7188,9.6912,-157.3829901394542,-157.3613,-157.3613,-157.3613,-157.4063,0.8275278264745887,0.8275961001641098,0.8275961001641098,0.8275961001641098,0.8274544544160526,479.4731839094748,479.4972887114395,479.4972887114395,479.4972887114395,479.4472790703903,743.1803410645978,743.3283559105828,743.3283559105828,743.3283559105828,743.02127314224,3.452359624172056,3.4486,3.4486,3.4564,3.4486,112.4608826031445,112.056,112.056,112.896,112.056,172.3973740216929,172.394,172.394,172.401,172.394,0.000962724240565,0.0010027011603184,0.0010027011603184,0.0010027011603184,0.0009197620260309,1.987569782529463,1.987537362846739,1.987537362846739,1.987604623166834,1.987537362846739,8.26372987907741,8.263645463923206,8.263645463923206,8.263820597971893,8.263645463923206,2131.760205600684,1896.963,1896.963,2384.091,1896.963,0.2673978403718777,0.26734,0.26734,0.26746,0.26734,-0.1771067605578167,-0.17702,-0.17702,-0.17702,-0.1772,0.0586533802789083,0.05861,0.05861,0.0587,0.05861,-2.433414630005226,1.0592283234244015,1.3046232427719258,2.260543235622284,0,4,1.0841987504660382
8,pyrd8,BrC1=NC(C2=CN=CS2)=CC(C)=C1,95.54365722528078,95.85808367768594,95.85808367768594,95.85808367768594,95.22856404958677,86.06812521889606,86.63725745539784,86.63725745539784,86.63725745539784,85.49778617007424,73.97694236308254,75.57359952324195,75.57359952324195,75.57359952324195,72.3768995828367,62.14167414342249,64.45501770406261,64.45501770406261,64.45501770406261,59.8234252702199,51.75731045518398,54.83986096455838,54.83986096455838,54.83986096455838,48.66822357395569,84.49397547910672,84.04894111570248,84.04894111570248,84.9399535123967,84.04894111570248,75.7019621700991,75.28649563745279,75.28649563745279,76.11830967573903,75.28649563745279,67.56836509212545,67.14559743742551,67.14559743742551,67.99202920143027,67.14559743742551,59.90390107409972,59.45711423779352,59.45711423779352,60.3516352963101,59.45711423779352,51.9889939792197,51.49470858419713,51.49470858419713,52.48432747812054,51.49470858419713,-0.2881503600934873,-0.28849,-0.28849,-0.28781,-0.28849,-0.0434298199532563,-0.04326,-0.04326,-0.04326,-0.0436,-0.3940484960801413,-0.39263,-0.39263,-0.39263,-0.39547,1.89414596907512,1.89506,1.89506,1.89506,1.89323,0.1785175153589186,0.18089,0.18089,0.18089,0.17614,-0.4466057847880016,-0.44263,-0.44263,-0.44263,-0.45059,6.168313814267023,10.4729,10.4729,10.4729,1.8546,-117.7909898941701,-115.3763,-115.3763,-115.3763,-120.2108,0.8653512966341965,0.8656787459279333,0.8656787459279333,0.8656787459279333,0.8650231530029816,386.8878797396976,386.74303014612,386.74303014612,387.0330364785445,386.74303014612,576.023339588581,576.026799095023,576.026799095023,576.026799095023,576.0198727464538,4.010589219093927,4.8493,4.8493,4.8493,3.1701,120.5424867612688,120.53,120.53,120.555,120.53,160.4914571065111,160.451,160.451,160.532,160.451,0.0013042597851705,0.0004781959719135,0.0004781959719135,0.0021320752194447,0.0004781959719135,0.0007588566454838,0.0003326072957375,0.0003326072957375,0.0011860098325701,0.0003326072957375,7.59000116326333,7.575604424583528,7.575604424583528,7.604428429403171,7.575604424583528,1860.141756409337,1862.27,1862.27,1862.27,1858.009,0.244720540140231,0.24523,0.24523,0.24523,0.24421,-0.1657900900233718,-0.165875,-0.165875,-0.165705,-0.165875,0.0561599364540904,0.0561,0.0561,0.05622,0.0561,1.7275169726367356,-3.4343034250905506,-2.600776753189199,1.0276626121926924,1,3,1.6469845347871162
